event_id,event_name,user_id,session_id,event_timestamp,country,device_type,platform,app_version,experiment_id,experiment_group,search_query,product_id,quantity,unit_price,order_id
E00000980,app_open,U00173,S0000353,2026-08-09 16:22:00,India,tablet,ios,1.1,recommendation_v2_test,treatment,,,,,
E00000981,search,U00173,S0000353,2026-08-09 16:22:56,India,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00000982,click,U00173,S0000353,2026-08-09 16:23:40,India,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,P005,,,
E00000983,app_open,U00173,S0000354,2026-08-03 08:43:00,India,tablet,ios,1.1,recommendation_v2_test,treatment,,,,,
E00000984,search,U00173,S0000354,2026-08-03 08:43:25,India,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00000985,click,U00173,S0000354,2026-08-03 08:43:34,India,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,P003,,,
E00000986,add_to_cart,U00173,S0000354,2026-08-03 08:45:05,India,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,P003,1.0,2835.06,
E00000987,app_open,U00174,S0000355,2026-08-01 18:58:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000988,search,U00174,S0000355,2026-08-01 18:58:06,Australia,tablet,web,1.1,recommendation_v2_test,treatment,watch,,,,
E00000989,click,U00174,S0000355,2026-08-01 18:58:13,Australia,tablet,web,1.1,recommendation_v2_test,treatment,watch,P001,,,
E00000990,app_open,U00174,S0000356,2026-08-07 23:59:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000991,search,U00174,S0000356,2026-08-07 23:59:10,Australia,tablet,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000992,app_open,U00174,S0000357,2026-08-10 17:51:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000993,search,U00174,S0000357,2026-08-10 17:51:32,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00000994,app_open,U00174,S0000358,2026-08-07 00:34:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000995,search,U00174,S0000358,2026-08-07 00:34:45,Australia,tablet,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00000996,click,U00174,S0000358,2026-08-07 00:35:41,Australia,tablet,web,1.1,recommendation_v2_test,treatment,black tshirt,P003,,,
E00000997,app_open,U00175,S0000359,2026-08-10 13:05:00,UK,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00000998,app_open,U00175,S0000360,2026-08-10 16:45:00,UK,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00000999,search,U00175,S0000360,2026-08-10 16:45:33,UK,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00001000,app_open,U00175,S0000361,2026-08-07 16:08:00,UK,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00001001,search,U00175,S0000361,2026-08-07 16:08:06,UK,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00001002,click,U00175,S0000361,2026-08-07 16:08:51,UK,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,P004,,,
E00001003,app_open,U00175,S0000362,2026-08-14 04:00:00,UK,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00001004,search,U00175,S0000362,2026-08-14 04:00:17,UK,tablet,ios,1.0,recommendation_v2_test,control,running shoes,,,,
E00001005,app_open,U00175,S0000363,2026-08-10 18:30:00,UK,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00001006,search,U00175,S0000363,2026-08-10 18:30:14,UK,tablet,ios,1.0,recommendation_v2_test,control,watch,,,,
E00001007,click,U00175,S0000363,2026-08-10 18:30:29,UK,tablet,ios,1.0,recommendation_v2_test,control,watch,P005,,,
E00001008,app_open,U00176,S0000364,2026-08-04 08:00:00,Australia,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00001009,search,U00176,S0000364,2026-08-04 08:00:32,Australia,tablet,ios,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00001010,app_open,U00177,S0000365,2026-08-03 06:26:00,UK,desktop,android,1.1,recommendation_v2_test,control,,,,,
E00001011,search,U00177,S0000365,2026-08-03 06:26:26,UK,desktop,android,1.1,recommendation_v2_test,control,sunscreen,,,,
E00001012,app_open,U00178,S0000366,2026-08-04 01:18:00,UK,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00001013,search,U00178,S0000366,2026-08-04 01:18:05,UK,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00001014,app_open,U00178,S0000367,2026-08-08 16:06:00,UK,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00001015,search,U00178,S0000367,2026-08-08 16:06:17,UK,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00001016,app_open,U00178,S0000368,2026-08-13 22:04:00,UK,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00001017,search,U00178,S0000368,2026-08-13 22:04:22,UK,desktop,ios,1.0,recommendation_v2_test,control,black tshirt,,,,
E00001018,app_open,U00179,S0000369,2026-08-01 10:33:00,India,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00001019,search,U00179,S0000369,2026-08-01 10:33:53,India,desktop,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00001020,click,U00179,S0000369,2026-08-01 10:35:10,India,desktop,android,1.1,recommendation_v2_test,treatment,watch,P004,,,
E00001021,app_open,U00179,S0000370,2026-08-06 23:26:00,India,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00001022,search,U00179,S0000370,2026-08-06 23:26:57,India,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00001023,click,U00179,S0000370,2026-08-06 23:27:43,India,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,P002,,,
E00001024,add_to_cart,U00179,S0000370,2026-08-06 23:29:24,India,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,P002,1.0,5896.51,
E00001025,purchase,U00179,S0000370,2026-08-06 23:33:56,India,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,P002,1.0,5896.51,O0000023
E00001026,app_open,U00179,S0000371,2026-08-11 00:26:00,India,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00001027,search,U00179,S0000371,2026-08-11 00:26:19,India,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00001028,app_open,U00180,S0000372,2026-08-06 13:18:00,Germany,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00001029,search,U00180,S0000372,2026-08-06 13:18:13,Germany,tablet,ios,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00001030,app_open,U00181,S0000373,2026-08-09 21:44:00,India,desktop,ios,1.0,recommendation_v2_test,treatment,,,,,
E00001031,search,U00181,S0000373,2026-08-09 21:44:49,India,desktop,ios,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00001032,click,U00181,S0000373,2026-08-09 21:46:36,India,desktop,ios,1.0,recommendation_v2_test,treatment,running shoes,P006,,,
E00001033,add_to_cart,U00181,S0000373,2026-08-09 21:48:13,India,desktop,ios,1.0,recommendation_v2_test,treatment,running shoes,P006,1.0,4370.38,
E00001034,app_open,U00181,S0000374,2026-08-06 00:51:00,India,desktop,ios,1.0,recommendation_v2_test,treatment,,,,,
E00001035,search,U00181,S0000374,2026-08-06 00:51:06,India,desktop,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00001036,click,U00181,S0000374,2026-08-06 00:52:00,India,desktop,ios,1.0,recommendation_v2_test,treatment,watch,P004,,,
E00001037,app_open,U00182,S0000375,2026-08-13 09:31:00,India,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00001038,search,U00182,S0000375,2026-08-13 09:31:28,India,desktop,web,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00001039,app_open,U00183,S0000376,2026-08-11 20:59:00,UK,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00001040,search,U00183,S0000376,2026-08-11 20:59:33,UK,tablet,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00001041,app_open,U00183,S0000377,2026-08-10 22:46:00,UK,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00001042,search,U00183,S0000377,2026-08-10 22:46:22,UK,tablet,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00001043,click,U00183,S0000377,2026-08-10 22:47:44,UK,tablet,android,1.1,recommendation_v2_test,treatment,watch,P005,,,
E00001044,add_to_cart,U00183,S0000377,2026-08-10 22:48:17,UK,tablet,android,1.1,recommendation_v2_test,treatment,watch,P005,1.0,803.74,
E00001045,app_open,U00184,S0000378,2026-08-06 20:07:00,UK,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00001046,search,U00184,S0000378,2026-08-06 20:07:43,UK,tablet,ios,1.0,recommendation_v2_test,control,black tshirt,,,,
E00001047,app_open,U00185,S0000379,2026-08-10 00:03:00,UK,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00001048,search,U00185,S0000379,2026-08-10 00:03:57,UK,mobile,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00001049,click,U00185,S0000379,2026-08-10 00:04:44,UK,mobile,web,1.1,recommendation_v2_test,treatment,sunscreen,P003,,,
E00001050,add_to_cart,U00185,S0000379,2026-08-10 00:05:03,UK,mobile,web,1.1,recommendation_v2_test,treatment,sunscreen,P003,1.0,5532.39,
E00001051,app_open,U00186,S0000380,2026-08-05 08:14:00,India,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00001052,search,U00186,S0000380,2026-08-05 08:14:58,India,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00001053,app_open,U00186,S0000381,2026-08-10 20:12:00,India,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00001054,search,U00186,S0000381,2026-08-10 20:12:58,India,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00001055,click,U00186,S0000381,2026-08-10 20:13:26,India,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,P001,,,
E00001056,app_open,U00187,S0000382,2026-08-11 10:29:00,Germany,mobile,web,1.0,recommendation_v2_test,control,,,,,
E00001057,search,U00187,S0000382,2026-08-11 10:29:14,Germany,mobile,web,1.0,recommendation_v2_test,control,black tshirt,,,,
E00001058,app_open,U00188,S0000383,2026-08-14 19:11:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00001059,search,U00188,S0000383,2026-08-14 19:11:28,India,mobile,ios,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00001060,click,U00188,S0000383,2026-08-14 19:12:34,India,mobile,ios,1.1,recommendation_v2_test,treatment,sunscreen,P004,,,
E00001061,add_to_cart,U00188,S0000383,2026-08-14 19:15:32,India,mobile,ios,1.1,recommendation_v2_test,treatment,sunscreen,P004,1.0,5644.42,
E00001062,app_open,U00188,S0000384,2026-08-05 11:13:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00001063,search,U00188,S0000384,2026-08-05 11:13:19,India,mobile,ios,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00001064,app_open,U00189,S0000385,2026-08-10 20:01:00,UK,mobile,android,1.1,recommendation_v2_test,control,,,,,
E00001065,search,U00189,S0000385,2026-08-10 20:01:42,UK,mobile,android,1.1,recommendation_v2_test,control,sports shoes,,,,
E00001066,click,U00189,S0000385,2026-08-10 20:02:29,UK,mobile,android,1.1,recommendation_v2_test,control,sports shoes,P003,,,
E00001067,add_to_cart,U00189,S0000385,2026-08-10 20:04:05,UK,mobile,android,1.1,recommendation_v2_test,control,sports shoes,P003,1.0,2830.84,
E00001068,purchase,U00189,S0000385,2026-08-10 20:06:19,UK,mobile,android,1.1,recommendation_v2_test,control,sports shoes,P003,1.0,2830.84,O0000024
E00001069,app_open,U00189,S0000386,2026-08-06 05:56:00,UK,mobile,android,1.1,recommendation_v2_test,control,,,,,
E00001070,search,U00189,S0000386,2026-08-06 05:56:22,UK,mobile,android,1.1,recommendation_v2_test,control,sports shoes,,,,
E00001071,app_open,U00189,S0000387,2026-08-03 02:40:00,UK,mobile,android,1.1,recommendation_v2_test,control,,,,,
E00001072,search,U00189,S0000387,2026-08-03 02:40:13,UK,mobile,android,1.1,recommendation_v2_test,control,watch,,,,
E00001073,click,U00189,S0000387,2026-08-03 02:41:21,UK,mobile,android,1.1,recommendation_v2_test,control,watch,P006,,,
E00001074,app_open,U00189,S0000388,2026-08-01 10:15:00,UK,mobile,android,1.1,recommendation_v2_test,control,,,,,
E00001075,search,U00189,S0000388,2026-08-01 10:15:14,UK,mobile,android,1.1,recommendation_v2_test,control,running shoes,,,,
E00001076,click,U00189,S0000388,2026-08-01 10:16:01,UK,mobile,android,1.1,recommendation_v2_test,control,running shoes,P004,,,
E00001077,app_open,U00189,S0000389,2026-08-01 10:26:00,UK,mobile,android,1.1,recommendation_v2_test,control,,,,,
E00001078,search,U00189,S0000389,2026-08-01 10:26:28,UK,mobile,android,1.1,recommendation_v2_test,control,sunscreen,,,,
E00001079,click,U00189,S0000389,2026-08-01 10:27:04,UK,mobile,android,1.1,recommendation_v2_test,control,sunscreen,P002,,,
E00001080,add_to_cart,U00189,S0000389,2026-08-01 10:27:51,UK,mobile,android,1.1,recommendation_v2_test,control,sunscreen,P002,1.0,3469.55,
E00001081,app_open,U00189,S0000390,2026-08-12 10:58:00,UK,mobile,android,1.1,recommendation_v2_test,control,,,,,
E00001082,search,U00189,S0000390,2026-08-12 10:58:36,UK,mobile,android,1.1,recommendation_v2_test,control,black tshirt,,,,
E00001083,click,U00189,S0000390,2026-08-12 10:59:45,UK,mobile,android,1.1,recommendation_v2_test,control,black tshirt,P006,,,
E00001084,app_open,U00190,S0000391,2026-08-06 08:56:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00001085,search,U00190,S0000391,2026-08-06 08:56:25,India,mobile,web,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00001086,app_open,U00191,S0000392,2026-08-03 01:41:00,Germany,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00001087,search,U00191,S0000392,2026-08-03 01:41:35,Germany,desktop,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00001088,click,U00191,S0000392,2026-08-03 01:42:09,Germany,desktop,web,1.0,recommendation_v2_test,treatment,watch,P005,,,
E00001089,app_open,U00191,S0000393,2026-08-02 13:03:00,Germany,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00001090,search,U00191,S0000393,2026-08-02 13:03:37,Germany,desktop,web,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00001091,app_open,U00192,S0000394,2026-08-12 13:39:00,India,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00001092,search,U00192,S0000394,2026-08-12 13:39:48,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00001093,app_open,U00192,S0000395,2026-08-04 14:08:00,India,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00001094,search,U00192,S0000395,2026-08-04 14:08:07,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00001095,click,U00192,S0000395,2026-08-04 14:09:12,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,P006,,,
E00001096,add_to_cart,U00192,S0000395,2026-08-04 14:09:26,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,P006,1.0,3609.9,
E00001097,app_open,U00192,S0000396,2026-08-11 22:36:00,India,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00001098,search,U00192,S0000396,2026-08-11 22:36:20,India,tablet,android,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00001099,click,U00192,S0000396,2026-08-11 22:36:25,India,tablet,android,1.1,recommendation_v2_test,treatment,sunscreen,P002,,,
E00001100,app_open,U00192,S0000397,2026-08-02 09:03:00,India,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00001101,search,U00192,S0000397,2026-08-02 09:03:43,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00001102,click,U00192,S0000397,2026-08-02 09:03:58,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,P002,,,
E00001103,add_to_cart,U00192,S0000397,2026-08-02 09:05:00,India,tablet,android,1.1,recommendation_v2_test,treatment,watch,P002,1.0,5739.42,
E00001104,app_open,U00193,S0000398,2026-08-10 12:38:00,UK,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00001105,search,U00193,S0000398,2026-08-10 12:38:16,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00001106,click,U00193,S0000398,2026-08-10 12:40:06,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,P002,,,
E00001107,app_open,U00193,S0000399,2026-08-04 20:34:00,UK,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00001108,search,U00193,S0000399,2026-08-04 20:34:55,UK,desktop,web,1.0,recommendation_v2_test,control,watch,,,,
E00001109,click,U00193,S0000399,2026-08-04 20:36:53,UK,desktop,web,1.0,recommendation_v2_test,control,watch,P006,,,
E00001110,app_open,U00194,S0000400,2026-08-04 19:16:00,India,desktop,web,1.1,recommendation_v2_test,control,,,,,
E00001111,search,U00194,S0000400,2026-08-04 19:16:13,India,desktop,web,1.1,recommendation_v2_test,control,black tshirt,,,,
E00001112,click,U00194,S0000400,2026-08-04 19:18:00,India,desktop,web,1.1,recommendation_v2_test,control,black tshirt,P005,,,
E00001113,app_open,U00195,S0000401,2026-08-13 15:23:00,India,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00001114,search,U00195,S0000401,2026-08-13 15:23:43,India,mobile,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00001115,click,U00195,S0000401,2026-08-13 15:25:14,India,mobile,web,1.0,recommendation_v2_test,treatment,watch,P003,,,
E00001116,app_open,U00196,S0000402,2026-08-10 18:58:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00001117,search,U00196,S0000402,2026-08-10 18:58:42,Australia,desktop,android,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00001118,click,U00196,S0000402,2026-08-10 19:00:19,Australia,desktop,android,1.0,recommendation_v2_test,treatment,running shoes,P005,,,
E00001119,add_to_cart,U00196,S0000402,2026-08-10 19:02:03,Australia,desktop,android,1.0,recommendation_v2_test,treatment,running shoes,P005,1.0,3547.49,
E00001120,app_open,U00196,S0000403,2026-08-06 23:20:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00001121,search,U00196,S0000403,2026-08-06 23:20:40,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00001122,click,U00196,S0000403,2026-08-06 23:21:21,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P006,,,
E00001123,add_to_cart,U00196,S0000403,2026-08-06 23:23:14,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P006,1.0,5933.29,
E00001124,app_open,U00197,S0000404,2026-08-03 13:51:00,Australia,tablet,android,1.1,recommendation_v2_test,control,,,,,
E00001125,search,U00197,S0000404,2026-08-03 13:51:29,Australia,tablet,android,1.1,recommendation_v2_test,control,running shoes,,,,
E00001126,click,U00197,S0000404,2026-08-03 13:52:21,Australia,tablet,android,1.1,recommendation_v2_test,control,running shoes,P005,,,
E00001127,app_open,U00198,S0000405,2026-08-10 06:08:00,Australia,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00001128,search,U00198,S0000405,2026-08-10 06:08:22,Australia,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00001129,app_open,U00199,S0000406,2026-08-05 10:57:00,Germany,desktop,android,1.1,recommendation_v2_test,control,,,,,
E00001130,search,U00199,S0000406,2026-08-05 10:57:05,Germany,desktop,android,1.1,recommendation_v2_test,control,black tshirt,,,,
E00001131,click,U00199,S0000406,2026-08-05 10:58:55,Germany,desktop,android,1.1,recommendation_v2_test,control,black tshirt,P002,,,
E00001132,add_to_cart,U00199,S0000406,2026-08-05 10:59:53,Germany,desktop,android,1.1,recommendation_v2_test,control,black tshirt,P002,1.0,4367.52,
E00001133,app_open,U00200,S0000407,2026-08-12 19:00:00,Germany,desktop,android,1.1,recommendation_v2_test,control,,,,,
E00001134,search,U00200,S0000407,2026-08-12 19:00:18,Germany,desktop,android,1.1,recommendation_v2_test,control,sports shoes,,,,
